478950,process,people they they they they don't say that they can't provide a copy of the policy they don't have access nobody say this.,0
484147,product,in that case in that case the benefit will be given up to fifteen lakh to owner or else nominee,2
478654,product,piry of the policy my policy expired OK K now it is Three years already then Third party why overcome.,0
482828,product,um hm you want a bumper to bumper policy if it possible to provide the bumper bumper,2
484050,process,two seven yeah i got a message from another private agent ok,2
480582,process,yeah the request number. yes ah request number just note it down yeah tell me. One Nine.,2
479268,process,they have mailed us or the message I D. email I D would be T P A desk at the rate D L K hosp.,2
480949,people,ter the claim and they will further poll garage will wait for the surveyor to come and they after that they will regis,2
472651,people,"It was fifteenth June to Twenty one June and I immediately tried calling the Call Center. They said, you know it is not working.",0
484644,product,tal loss or in case of theft the i d v you will get the coverage of i d value,2
484635,product,quote so you can't you are not getting a owner driver personal accident ok that is the reason the amount little bit high,2
493517,product,"Should be same as the Last years Premium, but instead the Premium has gone up, i am not able to under.",2
454419,people,"ly help. No injury to me basically, there is some injury to Car but not to me. Please be online. Yes. May I know the.",2
453754,system,Yeah okay just just wait sir i am just transfer this call to Hindi agent. no don't transfer it naa don't transfer it.,2
483024,product,and electro electronic access is zero and non electrical access is zero zero what is this sir i don't understand,2
455705,process,sure why it is still pen how many days I should wait for my vehicle it's an already ten days.,0
472703,process,five zero one five nine. That is a B S N L number. I am not able to know you know usme apka phone nahi lag raha hai. I don't know why?,0
459697,system,No Mister Das that is the wrong information i would like to say because i have checked here in my system.,2
480678,process,Nine Eight Three Five Three. Five Zero Three Two Nine. Five Zero Three Two Nine. yeh policy par registered mobile number hai right,2
478852,people,that OK OK then thank you so much. thank you is there any other assistance may I help you miss Shilki?,1
454329,process,called half an hour back. I gave the same id and he could find it. and You are not able to find it.,1
480531,process,yeah what's the email I D from where you send them? insurance. insurance madam I N S U R A N C E insurance I N S,2
482277,process,policy ok your policy generated i don't know what what happened i just paid the amount and it got that has an verification,2
483875,process,i have received a message also seventeen the rate is increasing now you are saying now only rate is increase,2
480575,process,request wait for One hour. within One hour your claim will get processed. OK but my the other question you have not ans.,2
470096,product,So that should be good. Everything is fine and I it will just get cancelled if i don't Renew the amount.,0
451122,process,Acha Kunal a a  if u see the correspondence yesterday i had sent a mail.,2
455766,process,cancellation cheque or passbook. I have missed that during courier. I just want to know is there any online provision to upload that document.,0
443588,people,Today only so that I didnot call up again because I am holding the call for last Ten Minutes So. Ok sir no.No issue I will just place a request,2
483805,product,unnamed passenger cover that is chargeable for the five hundred and owner driver cover for the,2
440400,process,So I dont have any P E D.So I can't able to do anything.Ok you have to send up to this mail id,2
485328,process,ok ok so i tried doing it online but it is showing that my,2
454734,process,yeah I have the email but I am not received the email and that it is also.,0
472874,process,"Yes. Haan, I am trying to send you an email from the I D that I have received the Policy on. But it is not happening.",0
483193,product,ok that's why after selling is after selling policy insurance they block they will block,0
481462,process,copy ok this is second time from morning i am calling one hundred times i called sorry for the they inconveinience are saying some server.,0
453531,process,"okay answer you may disconnect this call we are arranging, okay, a call back on this number within",2
455766,product,cancellation cheque or passbook. I have missed that during courier. I just want to know is there any online provision to upload that document.,2
481378,process,to know the claim status ma'am right so yeah right the number take the claim number from,2
481475,process,yeah other mails are coming why this mail has not coming sir i have already sent it but I am not as morning also told,0
484639,product,that is mandatory correct this is mandatory from i r d i,2
481625,process,you can update the details on that link once the link has been updated or but if I am dont want to garage if i want you guys to come in,2
482786,process,so company will pay hundred percent over there sir ok ok if this is the normal comprehensive policy,2
478141,process,I have given all the details and he said that there is no claim registered and I have a recording of that and how come if you can't provide me the information how can you give me the wrong information.,0
482664,product,ji ji ji prior to that my insurance was from a Tata A I G ok ok,2
472646,process,"stand why it is like this? Sorry for that inconvenience. Yeah, can you can you pull up my details? I will give the",2
483432,process,actually i was just inform you to this one ok settlement settlement is there no,2
485295,process,yes yes yes acha yes valid up to open ok just i will give you confirmation call also,2
440407,process,"To this regarding mail id we can't able to do anything sir.But It takes too long time to processing sir,",2
485257,process,it's called voluntary deductible what it effects on your policy at the time of claim it,2
484838,process,two six nine nine also already amount paid sir ok what's the amount you,2
478235,process,S M S for the confirmation that you are sending you the link to make the payment that's why after it will be communicated.,2
479947,process,paid off. that's why I am asking for soft copy. I will send you the soft copy on regis,0
479264,process,message I D of the mail that they have mailed us. I don't have the message I D yaar I have a refe,2
482669,process,claim if which was lesser i thought i will not take claim and take rather no claim bonus,2
484229,product,policy like the covers dicease illness it will cover all all the illness and sickness are,2
453453,process,"Yes madam, yes may I know if this intimation is this intimation you are doing because of cyclone which happened over here.",2
483196,product,premium amount which is coming they they are charging almost one point five times of that,0
483867,product,from morning i am trying that's the reason i called you to send me the link again to pay for the premium amount,2
455736,product,no documents. we have also not received any documents from your side sir.,0
485079,process,thank you do i need to fall of the inspection or somebody gonna do that after making payment they will contact,2
457144,process,Because they didn't get the address because the pincode was wrong. OK.,2
480309,process,that yet. no not yet because I want to first cancel this. sir as per I R D A.,2
478173,process,he was asking he had registered a claim but he is facing some problem.,0
485185,product,premium amount sir we we are not able to show the online status of dealer,2
480804,process,from my side. you are going for reimbursement or cashless can I know. no we will go for cashless only no,2
483729,people,i will renew both because somebody told me some agent told me now that there is some changes,2
483716,product,insurance of car ok a the policy number i can tell you last year,2
485416,product,the discount from my side ok if you are comfortable to make the payment today itself because before the discount that i will,2
453773,process,"that's why i am calling you, just give just give me a moment sir sir are you online? Yeah Ok. Yeah yeah, sir the flight got delayed right?",0
480874,process,ok so fine so today she can get admitted and tomorrow they will send you the pre auth yes sir you just inform in,2
464485,process,You the my it will be sent within three four days whatever. that time. And now one more message has come mail has come asking me to send again credit,2
481680,process,can i give you the new policy so you want to case no written communication from all verbal communication is happening,2
485185,people,premium amount sir we we are not able to show the online status of dealer,2
485411,process,to tubes and tyres or consumable item you have to pay for that only nothing else sir just,2
464856,people,"How would, I would like to know how can I help you sir? So I dut had an accident",2
481544,process,five that's it yes sir this is the claim number and also can you please note one ah,2
485063,process,ok four lakh twenty seven thousand eight hundred forty three ok and ok haven't made any claim in a currenty year right,2
464555,process,Nine triple zero. Four zero eight one. Four zero eight one. Alright. Last time when I called they told me that,0
483738,process,sir wait a minute i can try that a yeah check you should know this first the car is,2
440409,process,"We can't do anything sir. Ok Is there,Is there any way to contact rather than email",2
466175,system,"I get a chance to speak to someone or I can Complain it directly to required to I R D A or someone or the Ombudsman, I can complain",0
483123,product,plus cover policy yes yes it was a add on cover right but that add add on cover is,2
464277,process,just asked have you claimed any thing last year? Yes Ma'am. I said NO. You didn't claim any of previous,2
459904,process,to me so i would like to understand why have i been charged fifteen hundred two thousand for this,0
456261,process,This paym you got the payments no that Twelve Thousand something. was there any fraud or any cheating?,0
481549,people,yes sir this is the surveyor num pankaj kumar pankaj kumar yes you can OK fine is there any,2
479834,process,coming he is not picking up the phone. he is not coming claim has been assigned to him.,2
482666,product,claim a wrong no claim bonus of one two eight three ok ok where you have taken a,0
484733,process,cessfully i am sending a quotation or your email i d so mister Jayan if it is possible,2
484254,process,sir ok sir within five minutes not even yesterday i have called but there is not yet coming,2
480431,process,face you while intimaiton the claim hello yes sir. ah it is C G,2
480513,process,check somebody sir we will. we have already I have already sent it I have already sent it in the first mail also discharge form is already there.,2
483785,process,then what discount can i get now i am i am waiting for some dis,0
485242,process,fifty two thousand ok ok you don't made any claim during the current year so you will get the thirty five percent,2
484603,process,i i actually i have claimed I have claim last year there is a acci i have claim last,2
456217,process,she already sent me a payment link to my registered the email id and we made the payment. we made the payment on that.,1
482206,product,ok so you have yeah to have two documents which you have a which there is asked for,2
484631,product,jung and tubes and tyre will be covered fifty percent five zero fifty per cent,2
482803,product,stration number of your vehicle and previous policies with other company yeah it's H D F C go,2
484769,product,for unnamed passenger and also yeah for the driver so ok so the amount will be if any driver also any,2
482274,process,self self I yeah the problem is a there was a agent call me for verification but i was on unavailable because of my office,2
484748,product,it is right or wrong send the vehicle details no no no see come i d v yeah yeah i got it,2
481502,process,back there also ok hard copy haan sir for travel policy hard.,2
483309,process,call i will got the email yeah no issue sir you disconnnect the call after the confirm payement naa i will call you for the confirmation,2
448870,process,"Wheather,we ok,we need to pay.They are just,They are just asking you too",2
483132,product,not eligible for that add on cover for the current year as your vehicle is of thousand fourteen model right,2
490830,process,"So you may know why i had called you. Sorry. You must be aware why i had, i had called you right now.",2
481462,system,copy ok this is second time from morning i am calling one hundred times i called sorry for the they inconveinience are saying some server.,0
484787,process,copy to the police man you don't have to pay the fine ok i know i know i know i know ok and hard copy will be send on a communication address within a fif,2
466173,process,"you. So I want to speak to someone senior. If you are not allowing it, then I will have to go Legal.",0
484906,process,sir no not root canal and all if it is very critical for you that thing i asking to very serious,0
438461,process,"This time I have not received.Sorry for the inconvenience sir, no need to worry, I will send you the ah soft",2
482840,product,six three is the i d v value know sir means minimum i d v value of your vehicle is one lakh,2
481376,process,i am not understand why you can't me right mam but as per reasons for the claim i requ,2
483128,product,it's not only allowing us to make that add on cover in your policy i would like to know the reason behind it,0
483106,product,for the current year ok yeah that twenty percentage is already depreciated so the premium will,2
481680,product,can i give you the new policy so you want to case no written communication from all verbal communication is happening,2
483323,people,you did not buy this policy online right no no no no no you buy this policy from dealer right,2
480390,process,the vehicle to survey. OK so yeah so I need to claim that.,2
484898,product,ok and whatever this dental expense like is that is that be covered only due to something happend to have,2
482632,process,ok I have mail at the of this when i received the letter on fourteen November,2
480367,process,sir may I know the reason why you want to cancel the policy sir? because I am getting the I got a.,2
469403,process,Currently I am not able to take the request sir. You are not able to take. You are able to take what. You are able to do what then? Why did I call you?,0
483038,product,for seven thousand eight hundred sixty six i paid the premium hello ok,2
483860,product,a this is the one which i need to renew we renew yesterday only i got a mail,2
478146,people,you would have told me that call up from the registered number and I would have hang up the phone but the person has given me the wrong information.,0
466208,process,Sorry for the inconvenience. And the second thing was I called him and he told me that the Bill had,0
483167,product,below sixty is not taking me ok ok that is why i wanted to know what is the amount that will be,0
483022,product,ok but here nothing is mentioned only vehicle i d v three lakh seventy thousand,2
477433,process,you may not I may not answer before may not till till night I will be able to answer but I.,0
438405,process,tly the hospital sends the preauth regarding but if you are going for reimbursment you have to,0
484882,product,four three nine right yes sixteen four yeah three nine yeah i i just saw this online i just got a quote,2
466149,process,Ok. Ok So I have already sent a mail to your whatever r g i,1
484612,product,forty one thousand six hundred fifty three rupees ok but when i made it online no it,2
480396,people,and you need to update the garage details. OK OK then only our survey manager will visit the vehicle all right.,2
484611,product,pees and after discounted inclucive G S T and everything the best and the final premium will be,2
479312,process,but you have to provide me the message I D sir that provide I don't know what is message I D they will given me a reference number which I give.,2
484734,product,right now just open your email i d so any type of correction any type of,2
484641,product,third party proper damage will be covered up to seven point five lakh and third party liability means,2
450566,process,"And keys for this car is not working,I cant open it through central lock.The claim is that",2
484144,product,own damage cover basic liability cover third party property damage cover personal accident to owner driver which you are eligible about,2
464541,process,But you are acknowledging my mail also but not giving money. I think so,0
485251,product,owner driver covered upto fifty lakh fifteen lakh rupees third party property damage covered,2
472652,people,"Saturday morning I called. They said you know you are not calling from the Registered Mobile. You send a mail, we will do it.",0
458134,product,policy and i found there was a mistake in nominee name,2
483423,product,it's a comprehensive policy sir then then you are not going provide in a zero depreciation,2
478996,product,not that's what I am saying I will not yeah. send the policy document because OK. it lies with,0
483747,product,third party or thirt policy third policy haa wait a why minute i am calculating why can't you make it comprehensive i don't want to cover somebody else,2
485456,process,seven nine one nine one nine and your email i d sir eamil babu babu nineteen eighty two,2
477977,process,able to say what are the facility will I get. sorry sir I am not able to,2
485621,process,c e o also i have written to imbursement also regarding that i have head of grievence also i have written to them,2
483881,process,like i have received a mail and i was unable to pay yesterday evening because of,2
464475,process,it will be sent money will be sent in three four days time. This this message I received,2
480550,product,Four Thirty Nine. OK you can just and a second thing madam this discharged summary the original mail which has been sent also have the same document.,2
483812,process,here you have paid fifty rupees for the pay driver five hundred rupees for the unnamed passenger,2
457746,system,to disconnect this call. if there is no response from your side i have to disconnect this call. Hello hello hello.,2
485393,process,from no no sir any any thing no claim no claim naa sir ok,2
480610,process,yeah so what you want to know about cashless sir? OK so about cashless I want to know that the hospital which is there on the..,2
484143,product,ok now i will let you know about the benfit you are getting it in your policy the benefit which you are getting is,2
482785,product,now the company will pay seventy percent you have to pay thirty percent if there is a pure glass,2
472743,process,take has happened. I saw this one by eight thirty night and I tried to call because you know it was,2
465977,process,call. This arranging call back has happened from last so many days. He never called me up. Everytime I need,0
485064,product,ok so no claim bonus is provided to you twenty five percent your vehicle ok is on,2
454695,process,They have sent out. They have sent it give me a mo on s h a m e s h k u m a r Six.,0
483348,system,technical reason our system is a bit slow to bit slower today so can i give you a call back af,0
483445,product,same policy comprehensive policy ok add ons i didn't get man no sir add on you did not get,2
480901,process,intimate you about the at ah small accident regarding my Activa yes sir I hope no One.,2
483650,process,yeah are u doing right now payment sir so k no no nahi nahi right now i am so i have some busy,2
485023,product,sir yeah i also send me all the plan and if i want to go with the full would i will connect,2
477983,process,claim bonus so we have been asked to pay some amount to the company within Fif.,2
480220,process,I mean but ah she doesn't for cheque. there is a requirement for cheque cancel cheque.,2
481569,product,you guys written it wrong in the policy yes you are written it wrong in the policy my dear friend it is H R Twenty six,0
483444,product,after next year i don't getting new zero depreciation no no sir every year you got a,0
454604,process,Why you are not able to find any of the details? I have attached in the email as an soft copy as well.,0
482676,process,i get intimation mister Himanshu tells me it is rejected because of no claim bonus,0
472777,process,date means a month right. Is there is a mistake in that. So you can do one thing. You can cancel this,0
483531,system,from the site but they are sended that the file size is too small to be,0
484685,process,yeah double eight four eight four two five three one double eight four eight four two five three one five ok can you help me with the mail i d,2
480982,process,mobile number do you want to give me any alternate mobile number sir yes you may write email I D down,2
482237,process,morning or yeah i think i just called you recently regarding a name change in the existing policy,2
476831,process,in Hyderabad ok so why our is get it how to post it in .,2
469404,process,Why did you accept my call? Why did you ask for my policy number? Give it to your senior people. Let them come on Monday. Let them call me.,0
440406,process,"Actually I already given the all documents.So, You have to send them mail",2
485257,product,it's called voluntary deductible what it effects on your policy at the time of claim it,2
440406,product,"Actually I already given the all documents.So, You have to send them mail",2
484618,process,be online i will calculate the payment just be online yeah yeah just be online shall i give me my user i d and,2
484125,product,chennai b c haan B C one two one two just give me one minute i will calculate it from my end i will checking your details,2
483291,product,someone giving methree two double nine three two double yeah what is the I D V value you are putting over there,0
481571,product,J you guys are written it wrong yeah it's C J may I know inshort for the updated mob,0
485610,process,how much value intimation letter is telling you how much sir have you got any intimation letter,2
483801,product,sir you will get the discount by our two wheeler team but in this car this is comprehensive,2
479770,process,here. yes mam actually mam number One there are few issues here Number One one is when I am trying to up.,2
480903,product,policy ok when when the once policy verify you will start to register that sure may I know the policy number of the regis,2
485531,process,s why no no it will be ok sir you can proceed eleven thirty four this mail not opening just for,2
482214,product,and the policy name is a is in my father's name but he died the three months back,0
482595,process,and now they are saying this your claim can not be given this is not fair so why I i was invested thirteen thousand rupees,0
483208,product,ing premium of twelve thousand five hundred the branch person ha the dealer no no sir i am not taking about dealer i am,2
485626,product,i have need a third party liability claim sir but i would like to tell you we are unable to give you third party,0
484001,product,yeh kon sa tarikh ko expire ho raha hai nineteenth yes yes sir nineteen july two thousand nine nineteen june two thousand nine,2
483850,product,the others policy number i will tell you for the Unicorn bike a for that you only call me oK,2
480354,product,send us the detail or the procedure time regarding from our side and the date start.,2
480931,process,ha tie up guys tie up tie up reliance they are giving the accha register the claim,2
480525,process,ah hospitals will be receiving the auto generated email when they are OK sending.,2
457494,process,Mam check your mail id once  i have send a mail for my side ok. yeah. its r g.,2
482807,product,pired sir expired i mean but i right yeah tommorrow fifteenth of june,2
484634,system,there is like our management is updating the things on the website if you are checking on the website making any,2
481682,process,nge a call back for for you from our back date office actually i i do not get any callback,2
481361,process,please provide me the claim number so that i could check the details over here claim number i don't have i have policy number,2
483469,process,is that's why sir i give a call back ok note my name ok my name is Arvind ok ok,2
456075,process,"As there is no response from your end, I need to disconnect this call. As there is no response from your end, I need to disconnect.",0
484359,product,a sorry third party proper damage plus on damage you have cover and plus add on cover nil dep,2
483882,process,my own personal issues so for the same link i am able to pay you can't increase the rate,0
456370,product,"I paid the money. And today Fourteen, I did not get back my money. OK.",2
484357,product,ok just tell what are the cover things you have covered,2
460964,product,this type of cheque is coming and we are dealing with so many insurance from me so that 's why i am telling you,0
493713,process,"Ok now tell me how can i pay online? Ok so, you want not. because it's not showing.",2
484138,product,premium your actual renewal yeah yeah yeah that was i am asking that was i am asking yeah yeah just give me one minute i am calculating your,2
454701,process,Abdul have sent the mail. Shaik Abdul still now I have not received any email.,0
455153,process,How does the accident happen mam? May I know. It happens suddenly i applied brake  behind one bus.,2
438664,product,"this Does not exist in the in the email number one, And number two number two, There are other companies which are offering lesser premium than your company.",0
455780,product,Already I have sended the documents on this date. This is post so i missed due to this thing. OK.,0
438382,process,share any details because privacy of the claim of the policy.Mam I am not asking for the money I am just asking for the letter I dont think there is any privacy.I am telling you the amount,2
481464,process,want to see I just send this policy copy on your email I D as well on,2
455245,people,Informed our branch about about it about the accident. Tha That is why I am intimating. The policy holder himself tried and.,2
482799,product,what will be the amount provided by Ritvik know that that is the final premium amount sir,2
480402,process,do like that I mean after getting the policy number please call this same number we will definitely intimate your claim. sure not a problem.,2
455771,product,website. It is showing that documents are in pending status and I have missed that cheque also.,0
459909,people,call the concern department who help you out in a better way. you guys are just wasting my time seriously i last time i called you upon.,0
483312,process,that is for yesterday that's why that's why ok fine yeah yeah just check the mail sir,1
483348,people,technical reason our system is a bit slow to bit slower today so can i give you a call back af,2
483058,process,it's a girl it's a girl and started from S name start from S no if you want i can do is I will just arrange a call back,2
492749,process,He gave me they are not responing. Ok. so what can i do and i am told that they are working on this in mean today.,0
452636,process,"Yeah yeah yesterday they took my email I D they didn't reply at all , okay can you please provide your policy number Mister Kulkarni?.",2
483299,product,no but i will check all details sir so that's why i am saying sir yeah i will send this quotation or email plus,2
480965,process,no problem yes you have correct sir ok fine fine fine and what else things while intimation what will things will required my licence number and,2
483744,process,call back arrangement for your vehicle they will no no no call you no no for that also we can do it now only but what i am saying now is you need to give me information,2
483441,product,because sir i mean rule of company sir minimum three year and maximum five year add on and add on cover benefit,2
463992,process,Not be intimate calls you know he has called me till today so that's the reason I'm canceling the claim,0
482832,product,cle i d v value is one lakh ninety eight thousand forty six rupees ok,2
464290,product,here also and this year also. They did not ask me what was your N C B and we will give you  matching N C.,0
490871,product,"Try to give you the best Quote ok, Just be on the line. Dont lie, I have asked to give me, i have called you.",2
453754,process,Yeah okay just just wait sir i am just transfer this call to Hindi agent. no don't transfer it naa don't transfer it.,0
480008,process,just sol copy soft copies already send. madam I agree with you but it has not come in my mail.,2
482245,process,successful no no it is not proceeding ok i am i am i am clicking on pay and it is not proceeding at all rather it is showing me that this,0
456228,product,Fourteenth June we did not get our money back that is why i called. OK Mister Shanthanu. Sorry f,0
457144,product,Because they didn't get the address because the pincode was wrong. OK.,2
441214,process,"That is not paid sir,That is approved but after wards we have deducted the amount from",0
484605,product,policy like bumper to bumper or normal comprehensive policy it's bumper to bumper and,2
482805,product,expired sir no no there was no any previous policy no no on claim,2
464295,process,"percent and so on. And this is the final amount you have to pay. And on the phone, everything happened. I made the online payment.",2
480355,process,then you will be refunded the amount according to the proutter ratio.,2
484955,product,thing right that for this much in the this much of us dollars is covered everything yes sir you will get it,2
480378,system,accident I have already lodged the police complain and I have got the copy of the police complaint as well.,2
484684,process,eight six zero zero eight zero zero eight yeah you want to keep same mobile number talking from the number,2
478931,people,can't you open the policy also. yes sir I. because somebody told me that only the dealer can open it you can not open it.,2
464306,process,"I can understand, Deepthi ma'am. But the this mismatch was happened and our email team have",2
483439,process,yes it actually two tee and seven thirty three total claim seventeen thousand nine eleven sir when you,2
484307,product,this month ok twenty seven haa if i see i if i see through app it is showing some seventeen thousand to renew,2
484774,product,can you tell me the next premium thirty five thousand five hundred forty nine after g s t forty one thousand nine hundred forty eight right,2
454731,process,Sir I can arrange a call back for you. This what I am saying the many times but you people.,0
458517,product,Yes Sir. I have an problem is there is a mistake in the gender. ok. so what.,2
456329,system,disconnected  disconnected then no one call that is the problem. so don't disconnect it directly connect it.,2
485247,product,so you will get the cover appear to owner driver if any unfortunate incident happens nominee name is Mini M I N I,2
483867,process,from morning i am trying that's the reason i called you to send me the link again to pay for the premium amount,2
483837,process,quotation i haven't receive and this call is it chargeable call or how it is,2
483646,product,two changes in your policy so that's why the premium not so much decreasing,0
485636,process,he is blaming me you should have called you should have written to me you didn't pick up the call all that bullshit he is tell telling me so i don't have time for all that,0
481546,people,the name of surveyor is Pankaj Kumar ok yes and he is,2
485039,product,yeah i want to renew my car insurance ok can you just provide me the policy number sir,2
482588,product,ok ok and i left Tata A I G only of the because of this thing,0
458055,product,"already have been renewed. It is not taking in the issue. OK., So May I know your",2
485226,product,so you can easily renew this that's why but i want this what is to,2
483874,product,yesterday only i have received the message and i have talk to your customer care four four seven zero tho they told that from seventeen the rate is increasing,2
452634,process,"Yesterday i requested for sending a claim form, okay, But i have not received so far.",0
455323,process,"sir Tulsidhar. May I know. Okay na madam. Sorry for the inconvenience, May I know the service request number again?",2
469373,system,"changes in. You are telling me but unnecessarily. Now I am telling you, you are telling me to go to website",2
482800,product,yeah I won't take any discount OK yes if you want to help from my side no you have to help me with the details,0
481499,process,that yesterday i try waited for ten minutes right now sorry,0
444580,process,"Given intimation for my, For the accident which has happened yesterday.ok. And the fellow told me that I will get a message",2
483803,product,count sir on this because this is third party policy we are unable to do anything this is governmented rule,0
477089,process,send by post on Twenty Fourth April  but still I did not received yet. OK sir.,0
451785,product,received a message saying that there are documents which are pending to be uploaded for this particular claim when I spoke to the.,2
485603,product,my no claim bonus was not provided to me also so these are two reasons,0
484771,process,forty eight rupees so just just you have to just close that link ok i will just close,2
483897,people,call can go to any number of customer agent so what i am trying to say now is yesterday i could not get,0
484847,product,double zero five six one five seven exactly sir this is your policy number put it on web,2
484726,product,take quote just help just tell me your new india insurance policy number number na yeah its seven,2
481531,process,Good evening this is Ahmad how may i assist? yeah i called you guys about two hours ago to intimate my,0
485429,product,like the policy will be on whose name the communication address the pre previous policy details,2
480366,process,terday ok ok and I want to cancel that policy.,2
481865,process,claimed anything we have not claimed anything on basically the claim they are not claimed anything correct,0
483287,product,so you have to yeah we are providing the twenty five percent no claim bonus as well ok after giving the maximum distent the total premium whold be three thousand nine hundred and twenty seven sir,2
479968,process,Zero Double Two. sir I have to disconnect your call. One Nine Two Eight One Nine. there is no response from you Two Eight.,0
484840,process,nine nine something in on line it is directly it is debited sir ok no issue sir policy a,2
481534,product,from you are calling is your registered mobile number i don't know maybe it is may be it isn't OK I will give you my policy number,2
454772,system,"this call. You want me to disconnect, you disconnect. I can't disconnect from my side",0
484738,process,sapp number also ok my system is showing that email has been successfully sent the mail i d will be,1
445286,process,"We are waiting this for the approval,Still the work is on. It will take Four Hours sir, Maximum but",2
464311,product,there is a mismatch. So I am calling you and saying OK Please tell me what is the mismatch you are seeing.,2
484913,product,none of the cover is get expenses so i just want to enquire about that no sir you will get medical expenses in,2
485262,process,that is the effect ok so from my end just now i am sended the payment link on your email i d you,2
480330,process,paid it so I don't know how they paid it OK but I have asked them see I want to cancel it because.,0
456375,process,Ten minutes ago I called and the call gets disconnected that is why called you to finish my job,2
484347,process,payment link ok ok sir so may i know your email i d sir b s m b for bangalore,2
480742,process,slash Six Zero Six Two may I know it which claim number it is sir? ah this is I am calling from Bhatia hospital they have sent a reliance.,2
484636,product,but what the discount quote i have make for you in this policy there is a discount like,2
480541,process,that is a two hour stack within claim will get processed madam I am here since last now Twelve O'clock.,2
482793,process,k that's why that's the question that's the person i asked yes yes definitely the cashless services will be there sir,0
480528,process,R Three they will be receiving the auto generated email sir. auto generated email which,2
459178,process,See after getting hospitalized and paying such high amount I don't want to you coming back saying that.,0
485103,process,got a message on that is the policy is rejected and there is no reason here,2
484290,process,company should not charge me penalty for that ok yes yes yes mam don't worry about that ha,0
480453,people,yes I d I would request you to the do not start the repair work before the surveyor comes  and do OK the OK.,2
465977,people,call. This arranging call back has happened from last so many days. He never called me up. Everytime I need,0
481650,process,i don't know why it is mentioned by you guys i need an update i either you cancel the,2
480428,process,ah Suzuki vendor only just give me a minute I will get hello yes.,2
483634,process,as per common law which are the co decided that yes that will be pay by by company ok,2
493525,product,There will be decreasing rate  of the vehicle that's why the premium is are.,2
449476,process,Sir. I just wanted to now how much time it will take,2
479376,process,They mailed us that your axel is your final approval. have they mailed it across?. right sir right mailed they was never.,2
480388,process,intimate the claim. who claim I didn't get that. I mean you want I mean at the time of any.,0
466212,system,"but  he never does.I have sent him so many messages. Sir, do you want to register a Complaint on him?",2
466202,process,So I called him up after fifteen days to check on whether he had investigated what,2
483125,product,system is not allowing to provide you that add on cover last time it was given to you but the this,0
483044,process,disconnected so tomorrow you can contact because the time is there shift timing is finished OK ok,2
480576,product,so that this document which has been sent to you was already sent Four hour before. why do you want the same document again?,0
493473,product,"Han if i send an Quotation, sir i just wanted to know if i send an Quotation on your Email.",2
483602,product,premium policy ok can you just provide me the policy number a policy number,2
479839,people,One. Three Eight Nine Six Eight. Three Eight Nine. Hukar is the name of surveyor he is not coming he is not picking up the,0
450576,process,"That lady said that, I have not got a call",2
480454,people,OK. is there anything else I OK can assist you with mister Hulle? that's it. OK if you are happy with my service,2
483866,process,the premium amount is four four seven zero yesterday the link was sent to me the link is down now i am unable to pay,0
485070,product,the quote i will send it on your mail i d you just make a payment after making payment within forty eight hours,2
449760,process,"And I have not received that claim amount, And no intimation,Yeah. Sorry for the Inconvenience.",0
466168,process,Ok. So this Claim can't be processed Sir. Its it is the reason it has been reput,0
481577,process,seven five double mail I D send the mail I D is account,2
478950,product,people they they they they don't say that they can't provide a copy of the policy they don't have access nobody say this.,0
482792,process,less services all over sir ok calculus cashless cashless ok ok ok o,2
484145,product,to lakh in your previous policy but in the ca currently you are getting about fifteen lakh in the case of an accident of,2
484630,product,ninety five percent ok five person will be for savage in hindi it's call jung right,2
472727,process,o'clock office time and you know we can not be contacted. So I I I even sent a mail also,0
485318,product,ok sir there is a expiring i thinks that is expiring for the car,2
482166,product,upload the bill directly on to the server or do i have to hand him over the bill sir you can upload this document to our webs,2
440389,process,I have send the proofs from my personal mail id already.Ok just a moment,2
483410,process,no right in general insur insurance i just made a on claim in which year,2
480781,product,Four hours from Eleven o'clock. can't you speed up this process being a cooperate plan and you know it's a bulk.,2
484904,process,thirty dollars no if i have to gone through surgery or somthing like that yes sir for undergoing surgery will get the claim,2
484490,product,nil depreciation nil depreciation ke liye yes ok ok ok,2
485234,process,ok email i d mention is v n babu one two one three two at gmail dot,2
481049,process,right yeah i mean i received a message and a email for that sir sir may i know but where i go in the name,2
447773,process,"This claim will be related to Vyclone, That damage has caused due to that.Sorry.",2
484240,process,card cardit card or net bank ok ok for three lakh rupees the premium would be seven thousand three hundred and six,2
478941,process,if I asked you after Five years do you do you have any claims registered under this policy how can you access without.,0
485103,product,got a message on that is the policy is rejected and there is no reason here,2
482608,people,yes they said ok we will call surveyor and will get it done i do service in Delhi,2
484477,product,twenty six rupees right sir it is a regular depreciation ya kya hai,2
484214,process,comfortable to make the payment in online sir via debit card credit card or net banking yeah sure,2
483819,product,four four seven zero you tell me that much no discount sir what if we co do the renewal tomorrow,2
482788,process,rest of the amount right yes thirty percent if the company pays seventy percent the thirty percent that I need to pay to that,2
464293,process,"when it lapsed. When it was about to lapse, it was one month before that they called me. Ok",2
484773,product,proceed then come in a premium summary ok ok i will need to pay five ok ok,2
455412,people,Told me that lady she will call me back. She never called back. I am so sorry for the inconvenience.,2
483092,product,mation notice which has come o i will just calculate your premium in my system and i i will inform,2
465051,system,so i disconnect the call.,2
485283,process,yeah credit card is there ok i will take credit card,2
